country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-03-03 15:00:00,25.196024,75.855668,no2,1.0,112.0,41.0
India,rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-03-03 15:00:00,27.213494,73.734444,pm2.5,20.0,273.0,81.0
India,rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2026-03-03 15:00:00,25.771061,73.340227,co,12.0,88.0,43.0
India,telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-03-03 15:00:00,17.417094,78.457437,o3,5.0,33.0,23.0
India,telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-03-03 15:00:00,17.349694,78.451437,pm2.5,69.0,177.0,117.0
India,telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-03-03 15:00:00,17.349694,78.451437,no2,6.0,14.0,9.0
India,tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2026-03-03 15:00:00,23.8175497,91.2726974,pm2.5,122.0,325.0,209.0
India,tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2026-03-03 15:00:00,23.8175497,91.2726974,no2,19.0,34.0,24.0
India,tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2026-03-03 15:00:00,23.8175497,91.2726974,o3,1.0,4.0,3.0
India,uttar pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-03-03 15:00:00,27.23711,78.01936,pm2.5,29.0,213.0,70.0
India,uttar pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-03-03 15:00:00,27.23711,78.01936,o3,6.0,6.0,6.0
India,uttar pradesh,Agra,"Rohta, Agra - UPPCB",2026-03-03 15:00:00,27.106972,78.000111,nh3,5.0,5.0,5.0
India,uttar pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-03-03 15:00:00,28.964949,77.278761,so2,26.0,72.0,37.0
India,uttar pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-03-03 15:00:00,28.359581,79.414455,so2,45.0,78.0,60.0
India,uttar pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-03-03 15:00:00,28.359581,79.414455,o3,14.0,92.0,46.0
India,uttar pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2026-03-03 15:00:00,27.168897,78.37696,so2,6.0,52.0,23.0
India,uttar pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2026-03-03 15:00:00,27.1594,78.3953,pm2.5,35.0,111.0,64.0
India,telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2026-03-03 15:00:00,17.470431,78.566959,so2,5.0,17.0,10.0
India,telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",2026-03-03 15:00:00,17.5316895,78.218939,nh3,1.0,1.0,1.0
India,telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",2026-03-03 15:00:00,17.5316895,78.218939,co,27.0,68.0,50.0
India,telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2026-03-03 15:00:00,17.585705,78.126199,co,22.0,55.0,37.0
India,telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2026-03-03 15:00:00,17.585705,78.126199,o3,15.0,34.0,24.0
India,telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2026-03-03 15:00:00,17.393559,78.339194,nh3,2.0,3.0,2.0
India,uttar pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-03-03 15:00:00,28.47272,77.482,nh3,7.0,12.0,10.0
India,uttar pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-03-03 15:00:00,28.47272,77.482,co,40.0,97.0,58.0
India,uttar pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-03-03 15:00:00,25.4547,78.6039,co,6.0,100.0,23.0
India,uttar pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.428282,80.327067,pm2.5,32.0,324.0,109.0
India,uttar pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.428282,80.327067,so2,17.0,20.0,19.0
India,uttar pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,pm10,149.0,353.0,232.0
India,uttar pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.685382,77.453839,nh3,7.0,25.0,10.0
India,uttar pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.6603346,77.3572563,so2,1.0,70.0,19.0
India,uttar pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,o3,1.0,5.0,3.0
India,telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2026-03-03 15:00:00,17.544899,78.486949,no2,14.0,17.0,15.0
India,telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-03-03 15:00:00,17.429398,78.569354,pm2.5,48.0,78.0,54.0
India,telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-03-03 15:00:00,17.429398,78.569354,o3,16.0,36.0,24.0
India,telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-03-03 15:00:00,17.528544,78.286195,nh3,3.0,5.0,3.0
India,telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-03-03 15:00:00,17.528544,78.286195,co,18.0,51.0,30.0
India,uttar pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-03-03 15:00:00,27.19412,77.96237,pm10,82.0,273.0,134.0
India,uttar pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-03-03 15:00:00,27.19412,77.96237,o3,1.0,12.0,3.0
India,uttar pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2026-03-03 15:00:00,27.169338,78.03582,no2,14.0,21.0,17.0
India,uttar pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2026-03-03 15:00:00,27.169338,78.03582,so2,41.0,61.0,50.0
India,uttar pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2026-03-03 15:00:00,27.19865833,78.00598056,so2,17.0,19.0,18.0
India,telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-03-03 15:00:00,17.417094,78.457437,pm2.5,65.0,74.0,68.0
India,uttar pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-03-03 15:00:00,26.906111,80.948222,pm2.5,42.0,164.0,109.0
India,uttar pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,pm10,70.0,134.0,95.0
India,uttar pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,no2,31.0,33.0,32.0
India,uttar pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,co,10.0,16.0,11.0
India,uttar pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-03-03 15:00:00,26.8458805,80.9365541,pm2.5,121.0,246.0,176.0
India,uttar pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-03-03 15:00:00,26.8458805,80.9365541,so2,2.0,20.0,10.0
India,uttar pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-03-03 15:00:00,26.8458805,80.9365541,co,40.0,78.0,57.0
India,uttar pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2026-03-03 15:00:00,26.83399722,80.8917361,pm2.5,95.0,290.0,153.0
India,uttar pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2026-03-03 15:00:00,26.83399722,80.8917361,no2,8.0,12.0,9.0
India,uttar pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2026-03-03 15:00:00,26.83399722,80.8917361,nh3,1.0,3.0,3.0
India,uttar pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2026-03-03 15:00:00,29.4723508,77.7194031,so2,2.0,19.0,12.0
India,uttar pradesh,Noida,"Sector - 125, Noida - UPPCB",2026-03-03 15:00:00,28.5447608,77.3231257,no2,18.0,107.0,53.0
India,uttar pradesh,Noida,"Sector - 125, Noida - UPPCB",2026-03-03 15:00:00,28.5447608,77.3231257,nh3,9.0,14.0,12.0
India,uttar pradesh,Noida,"Sector - 125, Noida - UPPCB",2026-03-03 15:00:00,28.5447608,77.3231257,so2,10.0,18.0,13.0
India,uttar pradesh,Noida,"Sector - 125, Noida - UPPCB",2026-03-03 15:00:00,28.5447608,77.3231257,o3,19.0,111.0,82.0
India,uttar pradesh,Noida,"Sector-1, Noida - UPPCB",2026-03-03 15:00:00,28.5898,77.3101,pm2.5,80.0,330.0,229.0
India,uttar pradesh,Noida,"Sector-116, Noida - UPPCB",2026-03-03 15:00:00,28.56923,77.393848,co,23.0,106.0,43.0
India,uttar pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.999264,77.7590354,pm2.5,47.0,178.0,99.0
India,uttar pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-03-03 15:00:00,29.06351,77.709723,o3,38.0,117.0,84.0
India,uttar pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-03-03 15:00:00,28.83526,78.7446,pm10,70.0,286.0,123.0
India,uttar pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-03-03 15:00:00,28.83526,78.7446,no2,28.0,29.0,28.0
India,uttar pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-03-03 15:00:00,28.83526,78.7446,co,30.0,46.0,42.0
India,uttar pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.428282,80.327067,o3,10.0,13.0,12.0
India,uttar pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2026-03-03 15:00:00,26.509954,80.249612,nh3,5.0,5.0,5.0
India,uttar pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2026-03-03 15:00:00,26.509954,80.249612,co,28.0,49.0,36.0
India,uttar pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.4703136,80.3229863,co,53.0,67.0,61.0
India,uttar pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.2348927,77.8683002,o3,10.0,20.0,15.0
India,uttar pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-03-03 15:00:00,26.766433,80.927299,co,7.0,27.0,15.0
India,uttar pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-03-03 15:00:00,26.86812,81.005119,co,32.0,40.0,37.0
India,uttar pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,pm10,74.0,126.0,97.0
India,uttar pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,co,20.0,40.0,30.0
India,uttar pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2026-03-03 15:00:00,29.4723508,77.7194031,pm2.5,58.0,234.0,138.0
India,uttar pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-03-03 15:00:00,25.301778,82.996789,o3,6.0,16.0,9.0
India,uttar pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-03-03 15:00:00,25.262326,82.995408,o3,1.0,14.0,9.0
India,uttar pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-03-03 15:00:00,25.32393,82.99687,pm2.5,6.0,70.0,42.0
India,uttar pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-03-03 15:00:00,25.425602,81.917152,pm2.5,31.0,80.0,54.0
India,uttar pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-03-03 15:00:00,25.494,81.863,no2,11.0,12.0,12.0
India,uttar pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.44919916,81.82735986,co,20.0,78.0,27.0
India,uttar pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-03-03 15:00:00,27.571409,77.655757,no2,27.0,27.0,27.0
India,uttar pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-03-03 15:00:00,27.571409,77.655757,so2,17.0,27.0,20.0
India,uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-03-03 15:00:00,29.2124114,78.9611753,co,14.0,21.0,18.0
India,uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-03-03 15:00:00,30.075911,78.2859547,no2,17.0,24.0,20.0
India,west bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-03-03 15:00:00,23.685297,86.945968,so2,21.0,103.0,50.0
India,west bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-03-03 15:00:00,23.685297,86.945968,o3,12.0,37.0,30.0
India,west bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-03-03 15:00:00,23.618183,87.105718,no2,12.0,26.0,20.0
India,west bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-03-03 15:00:00,23.618183,87.105718,co,24.0,114.0,80.0
India,west bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.7605581,88.3617589,co,40.0,104.0,56.0
India,west bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,pm10,50.0,154.0,101.0
India,west bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,no2,25.0,73.0,46.0
India,west bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,nh3,14.0,16.0,15.0
India,west bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,co,42.0,103.0,83.0
India,west bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-03-03 15:00:00,23.549395,87.300496,co,12.0,92.0,54.0
India,west bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,nh3,2.0,8.0,5.0
India,west bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,so2,10.0,25.0,16.0
India,west bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,o3,18.0,28.0,25.0
India,west bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-03-03 15:00:00,22.629801,88.352017,no2,22.0,173.0,80.0
India,west bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-03-03 15:00:00,22.629801,88.352017,so2,11.0,27.0,16.0
India,west bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,nh3,1.0,2.0,1.0
India,west bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,o3,12.0,69.0,54.0
India,west bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.6025571,88.3105664,no2,5.0,109.0,50.0
India,west bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.6025571,88.3105664,o3,15.0,149.0,106.0
India,west bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,no2,20.0,51.0,35.0
India,west bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-03-03 15:00:00,22.5687319,88.2797276,nh3,4.0,15.0,8.0
India,west bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.5367507,88.3638022,pm2.5,59.0,302.0,174.0
India,west bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.5367507,88.3638022,no2,21.0,120.0,69.0
India,west bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.5367507,88.3638022,nh3,6.0,14.0,9.0
India,west bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-03-03 15:00:00,22.58157048,88.41002457,pm2.5,59.0,259.0,148.0
India,west bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-03-03 15:00:00,22.58157048,88.41002457,o3,13.0,74.0,58.0
India,west bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,pm2.5,52.0,321.0,166.0
India,west bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,pm10,55.0,209.0,121.0
India,west bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,so2,8.0,37.0,14.0
India,west bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-03-03 15:00:00,22.49929,88.36917,no2,18.0,56.0,33.0
India,west bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-03-03 15:00:00,22.49929,88.36917,nh3,5.0,10.0,7.0
India,west bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-03-03 15:00:00,22.49929,88.36917,so2,2.0,5.0,3.0
India,west bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-03-03 15:00:00,22.627847,88.380669,nh3,12.0,13.0,12.0
India,west bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-03-03 15:00:00,22.627847,88.380669,co,24.0,117.0,37.0
India,west bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-03-03 15:00:00,22.5448082,88.3403691,no2,19.0,54.0,40.0
India,west bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-03-03 15:00:00,26.6879226,88.4152495,pm10,79.0,168.0,110.0
India,west bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-03-03 15:00:00,26.6879226,88.4152495,o3,17.0,92.0,80.0
India,andhra pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-03-03 15:00:00,17.72,83.3,co,6.0,104.0,20.0
India,andhra pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-03-03 15:00:00,17.72,83.3,o3,5.0,66.0,42.0
India,arunachal pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-03-03 15:00:00,27.103358,93.679645,pm2.5,12.0,161.0,82.0
India,arunachal pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-03-03 15:00:00,27.103358,93.679645,nh3,1.0,1.0,1.0
India,assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-03-03 15:00:00,26.071318,91.87488,so2,21.0,33.0,32.0
India,assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-03-03 15:00:00,26.10887,91.589544,pm10,116.0,139.0,129.0
India,assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-03-03 15:00:00,26.10887,91.589544,o3,12.0,16.0,15.0
India,assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-03-03 15:00:00,26.1875,91.744194,pm10,37.0,110.0,68.0
India,bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-03-03 15:00:00,26.80365,84.51954,nh3,1.0,1.0,1.0
India,bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-03-03 15:00:00,26.80365,84.51954,so2,19.0,44.0,32.0
India,bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.251013,86.989001,nh3,1.0,1.0,1.0
India,bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.251013,86.989001,co,12.0,28.0,18.0
India,bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.265194,87.012947,pm10,59.0,138.0,91.0
India,bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-03-03 15:00:00,25.204762,85.51496,co,35.0,89.0,61.0
India,bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-03-03 15:00:00,25.56752,83.966379,pm10,39.0,98.0,71.0
India,bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,pm2.5,41.0,118.0,76.0
India,bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,no2,13.0,39.0,22.0
India,bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,nh3,4.0,5.0,5.0
India,bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,so2,9.0,14.0,11.0
India,bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2026-03-03 15:00:00,25.697189,85.2459,co,26.0,52.0,39.0
India,bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,pm2.5,28.0,130.0,63.0
India,bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.0881305,87.93840336,pm10,39.0,199.0,84.0
India,assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-03-03 15:00:00,26.987634,94.636574,pm10,30.0,79.0,50.0
India,bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-03-03 15:00:00,26.146529,87.454184,so2,19.0,58.0,38.0
India,bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-03-03 15:00:00,25.5626095,84.663264,pm10,31.0,115.0,75.0
India,bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-03-03 15:00:00,25.5626095,84.663264,no2,6.0,9.0,7.0
India,bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-03-03 15:00:00,25.5626095,84.663264,o3,5.0,10.0,8.0
India,bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-03-03 15:00:00,25.42742023,86.13886079,nh3,3.0,4.0,4.0
India,bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-03-03 15:00:00,25.42742023,86.13886079,so2,21.0,27.0,25.0
India,andhra pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-03-03 15:00:00,14.465052,78.824187,nh3,4.0,4.0,4.0
India,andhra pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-03-03 15:00:00,13.67,79.35,no2,13.0,71.0,43.0
India,andhra pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-03-03 15:00:00,13.615387,79.40923,so2,12.0,14.0,13.0
India,andhra pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-03-03 15:00:00,13.615387,79.40923,o3,28.0,31.0,29.0
India,andhra pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-03-03 15:00:00,16.536107,80.594233,co,26.0,28.0,27.0
India,assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-03-03 15:00:00,26.349082,92.68449,no2,1.0,1.0,1.0
India,assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-03-03 15:00:00,26.349082,92.68449,so2,9.0,16.0,13.0
India,assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,no2,14.0,15.0,14.0
India,assam,Silchar,"Tarapur, Silchar - PCBA",2026-03-03 15:00:00,24.82827,92.79525,nh3,1.0,1.0,1.0
India,andhra pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,pm2.5,60.0,114.0,85.0
India,andhra pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,so2,15.0,16.0,16.0
India,andhra pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-03-03 15:00:00,16.554731,80.64911,pm2.5,53.0,76.0,69.0
India,andhra pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-03-03 15:00:00,16.554731,80.64911,co,24.0,36.0,35.0
India,andhra pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-03-03 15:00:00,16.554731,80.64911,o3,10.0,13.0,12.0
India,bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-03-03 15:00:00,25.7808257,84.7446768,pm2.5,37.0,87.0,59.0
India,bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-03-03 15:00:00,25.7808257,84.7446768,nh3,3.0,11.0,7.0
India,bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-03-03 15:00:00,24.792403,84.992416,no2,11.0,12.0,12.0
India,bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-03-03 15:00:00,24.792403,84.992416,co,1.0,46.0,18.0
India,andhra pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-03-03 15:00:00,16.5150833,80.5181667,no2,13.0,47.0,24.0
India,andhra pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-03-03 15:00:00,14.675886,77.593027,pm2.5,56.0,65.0,60.0
India,andhra pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-03-03 15:00:00,14.675886,77.593027,co,12.0,26.0,17.0
India,bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.0881305,87.93840336,o3,31.0,34.0,32.0
India,bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-03-03 15:00:00,27.308328,84.531742,pm10,109.0,217.0,148.0
India,bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-03-03 15:00:00,26.63086,84.90051,nh3,3.0,3.0,3.0
India,bihar,Munger,"Town Hall, Munger - BSPCB",2026-03-03 15:00:00,25.376776,86.471523,pm10,34.0,102.0,65.0
India,bihar,Munger,"Town Hall, Munger - BSPCB",2026-03-03 15:00:00,25.376776,86.471523,no2,4.0,5.0,5.0
India,bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,pm10,102.0,171.0,132.0
India,bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,nh3,13.0,24.0,18.0
India,bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,co,20.0,88.0,40.0
India,bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.1403345,85.3650192,pm2.5,67.0,90.0,85.0
India,bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,no2,33.0,44.0,36.0
India,bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,nh3,14.0,15.0,14.0
India,bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,o3,66.0,181.0,148.0
India,bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-03-03 15:00:00,25.366336,87.117468,pm2.5,72.0,130.0,94.0
India,bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-03-03 15:00:00,25.366336,87.117468,o3,2.0,46.0,18.0
